0,0.003907474360566999
1,0.0009400037773697675
2,0.0019384411344883987
3,0.006360992036028662
4,0.004044728339763819
5,0.004071810611188359
6,0.001924178123024185
7,0.006050304913752419
8,0.005822681774860451
9,0.002467827536125189
10,0.001989566181773903
11,0.00788852773334952
12,0.00664464816016451
13,0.0019551152066236447
14,0.008223934395460868
15,0.006196145028295803
16,0.002023533736455741
17,0.005922999800162647
18,0.004041536427346202
19,0.0018973655029139993
20,0.0038913628746239486
21,0.0008595572768008339
22,0.005916122423607258
23,0.004167790815336196
24,0.0017336400081914604
25,0.0018081816614563123
26,0.003926101180650281
27,0.002083798023151634
28,0.0037515294799561807
29,0.004146010824429286
30,0.00070243481950975
31,0.0009375199420668823
32,0.001979629707503413
33,0.0020475763949401623
34,0.00572610917575398
35,0.0039022167130674775
36,0.003912337421059462
37,0.004302094040075783
38,0.006307996990069098
39,0.002145058754777996
40,0.0019136091053541036
41,0.03988090492999849
42,0.0020201176160632344
43,0.002141021988266492
44,0.004132370742530449
45,0.039858632948110206
46,0.0019130657707192656
47,0.0008970566215896736
48,0.00577984809850483
49,0.003668774570010003
50,0.00387718282550444
51,0.005991271336884862
52,0.0008307909272193426
53,0.003945198179489676
54,0.004224449620852172
55,0.001998233474024719
56,0.006003544066908749
57,0.003679905873891385
58,0.005853200405278967
59,0.003920754616023947
60,0.0061214455301337595
61,0.0037620563704692774
62,0.0021305561871590877
63,0.0009010625790191323
64,0.0018941789379388497
65,0.0038064700415710085
66,0.001999709201332023
67,0.007886078625633751
68,0.0038171342952175516
69,0.0040275114510399885
70,0.002041927142443911
71,0.00392387157463325
72,0.006001679675857704
73,0.004998897740984411
74,0.00392842850672892
75,0.004152929505302082
76,0.0015204735897694746
77,0.0038806457054835347
78,0.004999543814240013
79,0.004999661520702928
80,0.000957315673459383
81,0.0019807010922884213
82,0.0019544110315349817
83,0.0077740609721528705
84,0.02015628508865415
85,0.0037605869591819307
86,0.0058718910865029166
87,0.0021030822140715106
88,0.019794620036589772
89,0.0019468786467572042
90,0.001854699689936771
91,0.005951736613759967
92,0.0039152405896306225
93,0.0021966860260870845
94,0.001078492480162234
95,0.0200974051498725
96,0.005930289488051944
97,0.000865671141077151
98,0.001997287229600061
99,0.004998491471706964
100,0.0009047279471491631
101,0.0019178761224288546
102,0.004999432815213798
103,0.005903081691770884
104,0.003968366397904995
105,0.006181121538353514
106,0.0007234924624974614
107,0.0020340261175537493
108,0.004064278356177446
109,0.005653573503677817
110,0.005888256464352648
111,0.0009281488605013692
112,0.039976935946531164
113,0.0059722720836819015
114,0.0019484222599648088
115,0.003918347782739388
116,0.0016814089935245926
117,0.0019706981766086816
118,0.006074504854698761
119,0.001939232835735339
120,0.0014246602253085616
121,0.003966547698295497
122,0.005628925297438393
123,0.005982705086756707
124,0.0020889742557216105
125,0.0019654913285971146
126,0.007866008548875713
127,0.0060789484175025835
128,0.004172222696144632
129,0.0019624654684347034
130,0.00620410891813085
131,0.0018938801522769303
132,0.0038663830127569363
133,0.006163948960591031
134,0.0017797193970314497
135,0.005000433051994714
136,0.0008939440919305502
137,0.004129072567031912
138,0.001819294300069457
139,0.004071386157048693
140,0.007827971562742798
141,0.006239344426333553
142,0.00801050100455091
143,0.0019839850895408363
144,0.003914592617489575
145,0.001783367043329583
146,0.0009269903845059578
147,0.0038166439544170803
148,0.004058393892687814
149,0.003941374144189136
150,0.005000295563456246
151,0.007644963898843733
152,0.003910293651003868
153,0.004998780920886465
154,0.0007122273006560467
155,0.0019628196677960404
156,0.0059725705809703395
157,0.004223509633657063
158,0.0008980175120539334
159,0.002169407727855243
160,0.0058000218943505535
161,0.003912900260194955
162,0.005941203398323723
163,0.008099707891480538
164,0.0020950244265235396
165,0.0018717869329339019
166,0.0035358336974900735
167,0.002110320872068432
168,0.03968524506291463
169,0.0023152037355616117
170,0.0021344230923924807
171,0.0036735412378348605
172,0.0019046153146050093
173,0.002064289691239919
174,0.005905533078390019
175,0.019907435502572676
176,0.004415183478414057
177,0.0020017295461879623
178,0.005479177470958657
179,0.020046316518869962
180,0.001074423135612487
181,0.0017383355481762506
182,0.006047765910474434
183,0.004062898383394296
184,0.006071299329118412
185,0.004012636833199714
186,0.004074164424202064
187,0.004128952905407986
188,0.003910045146996939
189,0.0019610400987224493
190,0.004092496398944802
191,0.039967002266307984
192,0.0019005624186534597
193,0.007774641350614155
194,0.0018038552069288827
195,0.0038165174274554362
196,0.0009036384096423613
197,0.003858094776390717
198,0.005864957227379425
199,0.0050015795897281395
200,-16.366904249331128
